1098136309795820000,"https://twitter.com/datGestruepp/status/1098136309795819520","20.02.2019","Einen flauschigen guten Morgen  wünsche ich euch! ❤️ #Kritzelkaffee","http://pbs.twimg.com/media/Dz1dItkWoAAFzvN.jpg","#NAME?","Flausch Raupe (Raupling)"
1097734604117680000,"https://twitter.com/datGestruepp/status/1097734604117684226","19.02.2019","Guten Morgähn! Da ist Schleim in meinen Kaffee!  😐 #Kritzelkaffee","http://pbs.twimg.com/media/DzvvyhGXgAAtl1W.jpg","#NAME?","Garry (Spongebob)"
1097385490905510000,"https://twitter.com/datGestruepp/status/1097385490905513985","18.02.2019","Montag??? Das kann ja kein gutes Ende nehmen! Haltet durch! #Kritzelkaffee","http://pbs.twimg.com/media/DzqyRcwX0AEljDi.jpg","#NAME?","Marvin (Per Anhalter durch die Galaxis)"
1097016802117380000,"https://twitter.com/datGestruepp/status/1097016802117382144","17.02.2019","Guten Morgähn! Habt ihr auch so gut geschlafen wie EXTERMINAAAAAT!! #Kritzelkaffee","http://pbs.twimg.com/media/Dzli9qBWsAENGTV.jpg","#NAME?","Dalek (Dr. Who)"
1096647543885300000,"https://twitter.com/datGestruepp/status/1096647543885303809","16.02.2019","Guten Morgähn! Hui! Heute wird’s wohl richtig voll! 😍 #grouphug #Kritzelkaffee","http://pbs.twimg.com/media/DzgTGhUWwAAWVE7.jpg","#NAME?","Cantinabewohner"
1096305218936020000,"https://twitter.com/datGestruepp/status/1096305218936020992","15.02.2019","Guten Morgen! Es ist Freitag! Achtet auf Spinnenweben, das Wochenende wird schon mal entstaubt! #Kritzelkaffee","http://pbs.twimg.com/media/DzbbxGCXgAADOBQ.jpg","#NAME?","Spiderman"
1095928687516630000,"https://twitter.com/datGestruepp/status/1095928687516631041","14.02.2019","Wird sich noch entscheiden ob der Morgen gut wird.  #Kritzelkaffee","http://pbs.twimg.com/media/DzWFUR2W0AAYZZN.jpg","#NAME?","Armor"
1095587803138870000,"https://twitter.com/datGestruepp/status/1095587803138871297","13.02.2019","Guten Morgen! Er wird jetzt wohl viele brauchen. 😉 #Kritzelkaffee","http://pbs.twimg.com/media/DzRPSR7WsAAjG9t.jpg","#NAME?","KriegundFreitag (Cartoonzeichner)"
1095195865189370000,"https://twitter.com/datGestruepp/status/1095195865189371904","12.02.2019","Guten Morgen liebe Frühaufsteher*innen! Awwwwww wer bist du den? #Kritzelkaffee","http://pbs.twimg.com/media/DzLq0dQX0AIvWJD.jpg","#NAME?","Ponyo (Anime Film)"
1094847010694420000,"https://twitter.com/datGestruepp/status/1094847010694418432","11.02.2019","Guten Morgen! Oha! Montags sollte man ja generell vorsichtig sein! #Kritzelkaffee","http://pbs.twimg.com/media/DzGtiSJWwAEuhDm.jpg","#NAME?","Der Pinguin (aus Wallace & Gromit)"
1094516778867350000,"https://twitter.com/datGestruepp/status/1094516778867351555","10.02.2019","Guten Morgen liebe Langschläfer*innen! Schon ausgeschlafen? #Kritzelkaffee","http://pbs.twimg.com/media/DzCBMXlX4AAh9kX.jpg","#NAME?","Sid das Faultier"
1094133307992870000,"https://twitter.com/datGestruepp/status/1094133307992870912","09.02.2019","Guten MWAS ZUM GEIER IST PASSIERT??! #Kritzelkaffee","http://pbs.twimg.com/media/Dy8kbHLXQAEro42.jpg","#NAME?","von Tim Burton inspiriert"
1093765219212540000,"https://twitter.com/datGestruepp/status/1093765219212541953","08.02.2019","Gute Morgen! Ich wünsche euch einen entspannten Start ins Wochenende!  #Kritzelkaffee","http://pbs.twimg.com/media/Dy3Vp1UX0AAB94x.jpg","#NAME?","Woodstock (Snoopy)"
1093387858168200000,"https://twitter.com/datGestruepp/status/1093387858168201217","07.02.2019","Guten Morgähhhn! Braucht wer einen Informanten? #Kritzelkaffee","http://pbs.twimg.com/media/Dyx-cqNWkAIUF1K.jpg","#NAME?","Max (Game Sam & Max)"
